,0
2255,"-117.96874199999999,33.992067"
2256,"-118.29640400000001,34.164658"
2257,"-117.741304,34.05533"
2258,"-118.372251,34.021688"
2259,"-118.44868899999999,34.158035"
2260,"-118.084622,34.418312"
2261,"-118.26094499999999,34.051212"
2262,"-118.28371499999999,34.166888"
2263,"-117.960448,34.130016"
2264,"-117.89299299999999,33.994033"
2265,"-118.378437,33.930766"
2266,"-118.556003,34.36027"
2267,"-118.01678500000001,34.140308000000005"
2268,"-118.240029,33.963578999999996"
2269,"-118.240027,33.962579"
2270,"-118.221725,34.035498"
2271,"-118.158533,34.016289"
2272,"-117.994126,34.135557"
2273,"-118.329811,34.259514"
2274,"-118.17634199999999,33.993453"
2275,"-118.25975600000001,34.052139000000004"
2276,"-118.021097,34.142933"
2277,"-118.163211,34.146031"
2278,"-118.04082,34.631383"
2279,"-118.471277,34.139358"
2280,"-118.237527,34.08913"
2281,"-118.29564199999999,33.838521"
2282,"-118.502119,34.278"
2283,"-117.775346,34.072817"
2284,"-118.277752,34.140839"
2285,"-118.474029,34.265903"
2286,"-118.467431,34.265871999999995"
2287,"-118.78106000000001,34.146778000000005"
2288,"-118.46836299999998,34.151077"
2289,"-117.81358999999999,34.022378"
2290,"-118.399247,33.987765"
2291,"-118.58602900000001,34.405693"
2292,"-118.474368,34.193897"
2293,"-118.473583,34.201260999999995"
2294,"-118.824404,34.157004"
2295,"-118.15633100000001,33.876725"
2296,"-118.12501,34.033081"
2297,"-118.164227,33.875862"
2298,"-118.467164,34.264548"
2299,"-118.25173999999998,33.895826"
2300,"-117.962374,34.011959000000004"
2301,"-117.88854099999999,33.994228"
2302,"-117.870341,33.996362"
2303,"-117.870175,33.996386"
2304,"-118.39323200000001,34.226444"
2305,"-118.14583200000001,33.877193"
2306,"-118.144958,33.877203"
2307,"-118.36474299999999,33.931042"
2308,"-118.265417,33.887244"
2309,"-118.26541499999999,33.886086999999996"
2310,"-118.26541,33.887817"
2311,"-118.04077,33.922015"
2312,"-118.29918400000001,33.824249"
2313,"-117.89477,34.120876"
2314,"-117.82333700000001,34.009910999999995"
2315,"-118.280751,34.037628000000005"
2316,"-118.244745,34.023753"
2317,"-118.139351,34.151683"
2318,"-118.361551,34.172151"
2319,"-117.971616,34.57972"
2320,"-118.221148,34.044674"
2321,"-118.21282099999999,33.864914"
2322,"-118.309471,34.037239"
2323,"-117.936167,34.072325"
2324,"-118.185096,33.81525"
2325,"-117.974474,34.034725"
2326,"-118.740245,34.143058"
2327,"-118.423801,34.01875"
2328,"-118.43853999999999,34.036971"
2329,"-118.589475,34.176552"
2330,"-118.309205,34.094888"
2331,"-117.801677,34.049361"
2332,"-118.350206,34.034136"
2333,"-118.46713999999999,34.266044"
2334,"-118.39713,34.020428"
2335,"-118.339849,34.153694"
2336,"-118.099962,33.887471999999995"
2337,"-118.655557,34.129134"
2338,"-118.37056399999999,33.912397"
2339,"-118.36243400000001,33.938901"
2340,"-118.66103500000001,34.105953"
2341,"-118.36244599999999,33.944425"
2342,"-118.32652399999999,33.864472"
2343,"-118.466178,34.181306"
2344,"-118.28284,34.039278"
2345,"-118.291843,33.916414"
2346,"-118.43011299999999,34.026762"
2347,"-118.185528,33.903672"
2348,"-118.19321299999999,33.875553000000004"
2349,"-118.352405,34.133306"
2350,"-118.30902900000001,33.916431"
2351,"-118.20743700000001,33.778236"
2352,"-118.104564,33.917103000000004"
2353,"-118.538058,34.379874"
2354,"-118.467941,34.291569"
2355,"-118.28034099999999,33.872616"
2356,"-117.910478,33.974174"
2357,"-118.210375,33.87348"
2358,"-118.29158500000001,33.933355999999996"
2359,"-118.213926,33.871835"
2360,"-118.300381,33.916418"
2361,"-118.07343200000001,34.148171000000005"
2362,"-118.307953,34.176578000000006"
2363,"-117.848353,34.106598999999996"
2364,"-118.206998,33.873315000000005"
2365,"-118.333579,34.035131"
2366,"-118.310854,34.15526"
2367,"-118.156348,33.808813"
2368,"-118.31083799999999,34.155033"
2369,"-118.235207,33.962065"
2370,"-118.326516,33.894649"
2371,"-118.375768,34.153721999999995"
2372,"-118.37962900000001,34.157719"
2373,"-117.994454,34.0889"
2374,"-118.132567,34.071686"
2375,"-118.285605,33.916428"
2376,"-118.357533,34.009183"
2377,"-117.74941299999999,34.023653"
2378,"-118.19450800000001,33.896143"
2379,"-118.300261,33.940020000000004"
2380,"-118.099209,33.790575"
2381,"-118.70953700000001,34.140777"
2382,"-118.42069199999999,34.279003"
2383,"-118.30070500000001,33.931839000000004"
2384,"-118.41354,34.005808"
2385,"-118.12513899999999,34.181868"
2386,"-118.29043200000001,33.859497"
2387,"-117.980197,34.055848"
2388,"-118.06326200000001,33.838731"
2389,"-118.055022,34.015693"
2390,"-118.47508799999999,34.126731"
2391,"-118.45313200000001,34.157646"
2392,"-118.43770900000001,34.034482000000004"
2393,"-118.361724,33.987803"
2394,"-118.300247,33.960003"
2395,"-118.112334,34.718911"
2396,"-118.112568,34.689398"
2397,"-118.46105,33.982597999999996"
2398,"-118.246609,33.931114"
2399,"-118.080114,33.974033"
2400,"-118.368242,33.946939"
2401,"-118.55530700000001,34.362192"
2402,"-118.042212,34.06865"
2403,"-118.35648,33.887318"
2404,"-118.169179,34.041491"
2405,"-118.28059099999999,33.979223"
2406,"-118.325732,34.153661"
2407,"-118.280326,33.935340999999994"
2408,"-118.285532,33.894037"
2409,"-118.11458999999999,34.505835999999995"
2410,"-118.41111000000001,34.003097"
2411,"-118.81545700000001,34.089554"
2412,"-118.18921499999999,34.038593"
2413,"-118.76129399999999,34.145931"
2414,"-118.29043200000001,33.859282"
2415,"-118.765445,34.146456"
2416,"-117.890852,34.072058"
2417,"-118.47536799999999,34.126715999999995"
2418,"-118.16701200000001,34.040594"
2419,"-118.26587099999999,34.034058"
2420,"-118.14150500000001,34.010735"
2421,"-118.002853,34.064633"
2422,"-118.364396,34.138711"
2423,"-118.40553100000001,34.818946000000004"
2424,"-118.370125,33.930999"
2425,"-117.84481699999999,34.000506"
2426,"-117.88682800000001,34.010172999999995"
2427,"-118.31433200000001,34.181652"
2428,"-117.73838899999998,34.079405"
2429,"-118.38751,33.931303"
2430,"-118.25513600000001,33.831078999999995"
2431,"-118.362925,34.13763"
2432,"-117.91068100000001,34.072253"
2433,"-118.79761599999999,34.711099"
2434,"-118.79455700000001,34.704806"
2435,"-118.328775,33.925224"
2436,"-118.23916399999999,33.928169"
2437,"-118.34522199999999,33.876892"
2438,"-118.15589399999999,34.015752"
2439,"-118.272807,34.124456"
2440,"-118.236608,33.928344"
2441,"-118.162901,34.488592"
2442,"-118.20314199999999,34.028744"
2443,"-118.41951499999999,34.299242"
2444,"-118.207746,33.789833"
2445,"-118.19079599999999,33.876521999999994"
2446,"-118.20733999999999,33.804325"
2447,"-118.52113700000001,34.340851"
2448,"-117.935601,33.997958000000004"
2449,"-118.000826,34.06153"
2450,"-118.41411399999998,34.237109999999994"
2451,"-118.293957,33.950959000000005"
2452,"-118.15693700000001,34.033405"
2453,"-118.22638400000001,34.146657"
2454,"-118.20896,33.871916"
2455,"-118.227216,34.052710999999995"
2456,"-118.505707,34.360966999999995"
2457,"-118.28934699999999,33.928497"
2458,"-118.574146,34.171122"
2459,"-118.24876599999999,33.873513"
2460,"-118.401103,33.931483"
2461,"-117.158449,33.939367"
2462,"-117.08803700000001,34.205875"
2463,"-117.371656,33.977814"
2464,"-117.657779,33.878639"
2465,"-117.35658600000001,33.994162"
2466,"-117.524248,34.018324"
2467,"-117.223049,34.267126"
2468,"-117.352829,34.003102"
2469,"-117.55623200000001,33.932539"
2470,"-117.603349,33.880246"
2471,"-117.565724,33.879952"
2472,"-117.375276,33.970687"
2473,"-117.510636,34.12438"
2474,"-117.97573500000001,33.810319"
2475,"-117.936672,33.834534000000005"
2476,"-117.87168899999999,33.847775"
2477,"-117.91585,33.854015999999994"
2478,"-117.822506,33.62035"
2479,"-116.999858,34.102483"
2480,"-117.45391000000001,34.293965"
2481,"-117.274887,33.897887"
2482,"-117.40306000000001,33.653468"
2483,"-117.55008000000001,34.048303999999995"
2484,"-117.550977,34.026311"
2485,"-118.049783,33.774159000000004"
2486,"-117.724368,34.04061"
2487,"-117.914746,33.853730999999996"
2488,"-117.509027,33.810514000000005"
2489,"-117.598258,33.881068"
2490,"-117.685423,33.558240000000005"
2491,"-117.54476299999999,34.065517"
2492,"-117.34255900000001,34.015511"
2493,"-118.206845,33.820583"
2494,"-118.20898500000001,33.83285"
2495,"-118.33356699999999,34.263245"
2496,"-117.760198,34.070939"
2497,"-118.17239,34.034884000000005"
2498,"-118.477958,34.097831"
2499,"-117.999103,34.064882"
2500,"-117.904679,34.072259"
2501,"-117.85777,33.777538"
2502,"-117.977989,33.744842999999996"
2503,"-117.87598799999999,33.856536"
2504,"-117.93678200000001,33.854238"
2505,"-117.62446899999999,33.595074"
2506,"-117.946224,33.700404999999996"
2507,"-117.58803300000001,33.882282000000004"
2508,"-117.835586,33.834903000000004"
2509,"-117.66441699999999,33.488425"
2510,"-118.07494799999999,33.774508000000004"
2511,"-117.65862,33.498841"
2512,"-117.818321,33.735594"
2513,"-117.80372,33.725699"
2514,"-117.705114,33.612347"
2515,"-117.916579,33.643195"
2516,"-117.851671,33.708819"
2517,"-118.007447,33.747054"
2518,"-117.61896599999999,33.436935"
2519,"-117.974756,33.722213"
2520,"-117.668259,33.52572"
2521,"-117.861723,33.684409"
2522,"-117.85302800000001,33.775663"
2523,"-117.97632,33.723772"
2524,"-117.75434399999999,33.667832000000004"
2525,"-117.86395800000001,33.761497"
2526,"-117.81928899999998,33.668186"
2527,"-117.643726,33.452669"
2528,"-117.88221999999999,33.852392"
2529,"-117.811504,33.853223"
2530,"-117.85624399999999,33.637409000000005"
2531,"-117.67641699999999,33.597840000000005"
2532,"-117.80820800000001,33.728327"
2533,"-117.608906,33.58775"
2534,"-117.88958000000001,33.777336"
2535,"-117.880508,33.874384"
2536,"-117.84298100000001,33.748051000000004"
2537,"-117.67303100000001,33.54728"
2538,"-117.707449,33.614759"
2539,"-117.914732,33.853856"
2540,"-117.83910700000001,33.721037"
2541,"-117.70382099999999,33.870204"
2542,"-117.71594099999999,33.8665"
2543,"-117.869378,33.686915"
2544,"-117.85996200000001,33.642387"
2545,"-117.887767,33.67202"
2546,"-117.85979499999999,33.70042"
2547,"-117.86696,33.693145"
2548,"-117.88184199999999,33.677122999999995"
2549,"-117.875952,33.838260999999996"
2550,"-117.77286799999999,33.65497"
2551,"-117.83678400000001,33.850515"
2552,"-117.758004,33.868462"
2553,"-117.75743,33.613820000000004"
2554,"-117.73828,33.871418"
2555,"-117.907925,33.687315000000005"
2556,"-117.814865,33.850681"
2557,"-117.51348300000001,33.979118"
2558,"-117.86198600000002,33.685105"
2559,"-117.831128,33.787893"
2560,"-117.83476999999999,33.726501"
2561,"-117.87354199999999,33.687441"
2562,"-117.835497,33.725155"
2563,"-117.865692,33.778184"
2564,"-117.87956299999999,33.802682"
2565,"-117.51404,33.678828"
2566,"-117.84853999999999,33.849526000000004"
2567,"-117.754341,33.878040000000006"
2568,"-117.846946,33.752183"
2569,"-117.85189,33.848566999999996"
2570,"-117.706956,33.869109"
2571,"-118.02438500000001,33.856048"
2572,"-117.89872,33.68773"
2573,"-117.65656100000001,33.459283"
2574,"-117.811826,33.759791"
2575,"-117.872002,33.687437"
2576,"-117.75816200000001,33.677979"
2577,"-117.78223200000001,33.710238000000004"
2578,"-117.60244099999998,33.414015"
2579,"-117.82821399999999,33.671159"
2580,"-117.855028,33.847271"
2581,"-117.980919,33.744776"
2582,"-117.65919099999999,33.505603"
2583,"-117.673267,33.544229"
2584,"-117.89329599999999,33.854027"
2585,"-117.890505,33.67859"
2586,"-117.676294,33.598069"
2587,"-117.92978000000001,33.766141"
2588,"-118.036138,33.859799"
2589,"-117.876301,33.822514"
2590,"-117.76203500000001,33.867909999999995"
2591,"-117.97377,33.856367"
2592,"-117.617204,33.434455"
2593,"-117.981683,33.857186999999996"
2594,"-117.88023600000001,33.874664"
2595,"-117.21823400000001,33.939298"
2596,"-117.357453,33.882329"
2597,"-117.842127,33.851375"
2598,"-117.36803,33.833505"
2599,"-115.68038899999999,34.720759"
2600,"-116.719807,33.739396"
2601,"-115.661142,33.667673"
2602,"-117.43566499999999,34.067763"
2603,"-116.689104,33.923659"
2604,"-117.351322,34.002121"
2605,"-117.251268,34.228716"
2606,"-117.87936200000001,33.792894"
2607,"-117.550118,34.007486"
2608,"-117.587574,34.030481"
2609,"-117.20698999999999,34.13111"
2610,"-117.65754199999999,34.030281"
2611,"-117.57806799999999,33.881427"
2612,"-117.550129,33.996932"
2613,"-116.840048,34.265186"
2614,"-117.437032,33.917489"
2615,"-117.659628,34.030508000000005"
2616,"-117.663103,34.134521"
2617,"-117.25260800000001,33.941019"
2618,"-117.405115,34.063148"
2619,"-117.781325,34.053395"
2620,"-117.47179799999999,34.309055"
2621,"-117.15746000000001,34.046617"
2622,"-117.114751,34.025177"
2623,"-117.47833200000001,33.767843"
2624,"-117.16547,34.056016"
2625,"-117.550048,34.028605999999996"
2626,"-117.118296,33.838656"
2627,"-117.30195400000001,34.096315999999995"
2628,"-117.955708,33.765971"
2629,"-117.302076,34.105105"
2630,"-117.26898999999999,33.884122"
2631,"-117.588555,33.882421"
2632,"-117.633641,34.030369"
2633,"-117.317793,34.139015"
2634,"-117.53929199999999,34.100294"
2635,"-117.369123,33.980771999999995"
2636,"-117.124407,34.027858"
2637,"-117.302899,34.123067999999996"
2638,"-117.30354399999999,34.128436"
2639,"-117.49290400000001,33.897214"
2640,"-117.36613999999999,33.882295"
2641,"-117.16317,33.939198"
2642,"-117.299007,34.081906"
2643,"-117.55414499999999,34.089292"
2644,"-117.52409899999999,34.067671999999995"
2645,"-117.53276100000001,34.067245"
2646,"-117.261393,33.866877"
2647,"-117.16676499999998,34.056671"
2648,"-116.83519799999999,34.246982"
2649,"-117.52973300000001,33.832322"
2650,"-117.532424,34.067407"
2651,"-117.259631,33.862866"
2652,"-117.511878,33.814904"
2653,"-117.333173,34.033283000000004"
2654,"-117.505858,33.975347"
2655,"-117.54646399999999,33.883132"
2656,"-117.47360400000001,34.31093"
2657,"-117.471014,34.157212"
2658,"-117.2808,33.942995"
2659,"-117.48883500000001,34.095741"
2660,"-117.017269,34.250135"
2661,"-117.565472,33.880105"
2662,"-117.33470700000001,34.024856"
2663,"-117.318923,34.039276"
2664,"-117.504671,33.885079"
2665,"-117.44743400000002,33.911747"
2666,"-117.12006399999999,34.213741"
2667,"-117.554566,34.067515"
2668,"-117.464922,34.066532"
2669,"-117.63346200000001,33.884896000000005"
2670,"-117.57128700000001,34.067602"
2671,"-117.071657,34.219264"
2672,"-117.02828600000001,34.246208"
2673,"-117.37188200000001,33.976053"
2674,"-117.567625,34.067384000000004"
2675,"-117.550381,34.039547999999996"
2676,"-117.444875,34.013409"
2677,"-117.31106799999999,34.13517"
2678,"-117.646397,34.087262"
2679,"-117.34296599999999,33.983022"
2680,"-117.292546,34.238752000000005"
2681,"-117.44003000000001,34.077578"
2682,"-117.64363700000001,33.882659000000004"
2683,"-117.182472,34.061958000000004"
2684,"-117.329866,34.135931"
2685,"-117.57538100000001,34.067617999999996"
2686,"-117.20873700000001,34.066032"
2687,"-117.317734,34.145879"
2688,"-117.08677800000001,34.015034"
2689,"-117.55352099999999,34.067510999999996"
2690,"-117.564982,33.880056"
2691,"-117.30178400000001,34.092127000000005"
2692,"-117.30176999999999,34.08775"
2693,"-117.576466,33.881267"
2694,"-117.41155800000001,34.183576"
2695,"-117.69464099999999,34.083358000000004"
2696,"-117.41527099999999,34.202568"
2697,"-117.405204,34.004131"
2698,"-117.175173,33.939177"
2699,"-117.582655,33.88178"
2700,"-117.236108,34.238033"
2701,"-117.47467900000001,34.154181"
2702,"-117.134226,34.20903"
2703,"-118.473832,34.185779"
2704,"-118.22894299999999,33.825455"
2705,"-118.43656299999999,34.151545"
2706,"-118.168149,34.1179"
2707,"-118.17770900000001,33.925792"
2708,"-118.36764199999999,33.925228999999995"
2709,"-118.22236399999998,34.083806"
2710,"-117.70236499999999,34.68987"
2711,"-118.47438000000001,34.191973"
2712,"-117.73146000000001,34.025117"
2713,"-118.47247800000001,34.392394"
2714,"-117.93423200000001,34.129785"
2715,"-118.198264,34.491103"
2716,"-118.456324,34.401617"
2717,"-118.009942,34.542767"
2718,"-117.72299299999999,34.081571999999994"
2719,"-118.44931299999999,34.028308"
2720,"-118.280654,34.013616"
2721,"-118.305249,34.586877"
2722,"-118.37008999999999,33.916344"
2723,"-118.76341699999999,34.66683"
2724,"-118.22321699999999,34.034512"
2725,"-118.137419,33.987602"
2726,"-118.28466599999999,33.850536"
2727,"-118.271124,34.611739"
2728,"-118.295257,33.831578"
2729,"-118.10497099999999,33.920806"
2730,"-118.103229,33.928148"
2731,"-118.094291,33.850025"
2732,"-118.16118200000001,34.146881"
2733,"-118.570924,34.172142"
2734,"-118.358747,34.58413"
2735,"-118.5904,34.273378"
2736,"-118.33403600000001,34.263933"
2737,"-118.16148899999999,33.811625"
2738,"-118.29189199999999,33.945478"
2739,"-118.278324,33.932001"
2740,"-118.000096,34.040917"
2741,"-118.158852,33.811541999999996"
2742,"-118.3778,33.971825"
2743,"-117.83927299999999,34.069549"
2744,"-118.36157299999999,34.153114"
2745,"-118.09966499999999,33.906538"
2746,"-118.37024299999999,34.154509999999995"
2747,"-118.37013999999999,34.14035"
2748,"-117.689704,34.085306"
2749,"-118.34496200000001,34.153962"
2750,"-117.849185,33.999603"
2751,"-118.178673,33.918864"
2752,"-118.370122,33.941783"
2753,"-118.18342700000001,34.059870000000004"
2754,"-118.155188,34.140733000000004"
2755,"-118.260805,33.937249"
2756,"-117.821449,34.106606"
2757,"-118.411745,34.2919"
2758,"-118.16753700000001,33.813592"
2759,"-118.39550200000001,34.274903"
2760,"-118.081557,33.814725"
2761,"-118.45968400000001,34.310333"
2762,"-118.25498600000002,34.156244"
2763,"-117.969719,34.719703"
2764,"-118.30032299999999,33.923963"
2765,"-118.12144099999999,33.966516999999996"
2766,"-118.42867,34.024975"
2767,"-117.97286299999999,34.059746000000004"
2768,"-118.28746799999999,33.835009"
2769,"-118.483526,34.320345"
2770,"-118.472252,34.2659"
2771,"-118.214601,34.047165"
2772,"-117.988326,34.019555"
2773,"-118.087626,34.128075"
2774,"-118.51558100000001,34.338266"
2775,"-118.23539699999999,34.071343"
2776,"-118.28621899999999,33.748554"
2777,"-118.41394199999999,34.008790999999995"
2778,"-118.078985,33.973593"
2779,"-118.469587,34.165883"
2780,"-118.12184099999999,34.074104999999996"
2781,"-118.22144399999999,34.034113"
2782,"-117.997922,34.065425"
2783,"-117.95681,34.036603"
2784,"-118.28063200000001,33.960091999999996"
2785,"-118.108098,34.071999999999996"
2786,"-118.29155700000001,34.036814"
2787,"-118.37921399999999,34.037039"
2788,"-118.42266200000002,34.249824"
2789,"-118.588151,34.167975"
2790,"-118.232818,33.958498999999996"
2791,"-118.249145,34.025965"
2792,"-118.536048,34.173684"
2793,"-118.474029,34.266086"
2794,"-118.357752,34.15294"
2795,"-118.76211299999999,34.772921000000004"
2796,"-118.773601,34.774311"
2797,"-118.268543,34.115347"
2798,"-118.366795,34.221944"
2799,"-118.48843400000001,34.270601"
