index,cur,lat,lon
5799,"['33.923324', '-118.31316100000001']",33.923324,-118.31316100000001
5800,"['34.062773', '-118.870313']",34.062773,-118.870313
5801,"['34.433908', '-118.384426']",34.433908,-118.384426
5802,"['33.89715', '-117.487625']",33.89715,-117.487625
5803,"['34.248806', '-117.206528']",34.248806,-117.206528
5804,"['34.335347999999996', '-116.834023']",34.335347999999996,-116.834023
5805,"['34.123422', '-117.693473']",34.123422,-117.693473
5806,"['34.067424', '-117.435497']",34.067424,-117.435497
5807,"['34.260484000000005', '-116.859344']",34.260484000000005,-116.859344
5808,"['34.20797', '-117.113666']",34.20797,-117.113666
5809,"['34.262437', '-116.86116499999999']",34.262437,-116.86116499999999
5810,"['34.106438', '-117.292758']",34.106438,-117.292758
5811,"['33.733315000000005', '-117.40581200000001']",33.733315000000005,-117.40581200000001
5812,"['34.299611', '-116.8033']",34.299611,-116.8033
5813,"['34.193874', '-117.365475']",34.193874,-117.365475
5814,"['34.249005', '-117.193389']",34.249005,-117.193389
5815,"['34.259142', '-116.835067']",34.259142,-116.835067
5816,"['34.261195', '-116.837355']",34.261195,-116.837355
5817,"['34.24814', '-117.193192']",34.24814,-117.193192
5818,"['34.274190000000004', '-116.83609799999999']",34.274190000000004,-116.83609799999999
5819,"['33.884712', '-117.29043']",33.884712,-117.29043
5820,"['34.134848', '-117.497451']",34.134848,-117.497451
5821,"['34.251375', '-117.176658']",34.251375,-117.176658
5822,"['34.223924', '-117.239278']",34.223924,-117.239278
5823,"['34.055214', '-117.164153']",34.055214,-117.164153
5824,"['34.084663', '-116.90633500000001']",34.084663,-116.90633500000001
5825,"['33.970455', '-117.375253']",33.970455,-117.375253
5826,"['34.22983', '-116.774914']",34.22983,-116.774914
5827,"['35.486065', '-118.52443500000001']",35.486065,-118.52443500000001
5828,"['34.065888', '-117.48458400000001']",34.065888,-117.48458400000001
5829,"['33.998591', '-117.36991100000002']",33.998591,-117.36991100000002
5830,"['34.081744', '-116.89483']",34.081744,-116.89483
5831,"['33.815746000000004', '-117.191179']",33.815746000000004,-117.191179
5832,"['34.136608', '-117.47726399999999']",34.136608,-117.47726399999999
5833,"['33.875479', '-117.26541599999999']",33.875479,-117.26541599999999
5834,"['34.241912', '-116.854626']",34.241912,-116.854626
5835,"['34.239242', '-116.857101']",34.239242,-116.857101
5836,"['33.926425', '-117.656448']",33.926425,-117.656448
5837,"['34.211034999999995', '-117.28715']",34.211034999999995,-117.28715
5838,"['34.230449', '-117.21456599999999']",34.230449,-117.21456599999999
5839,"['33.952571', '-117.67783']",33.952571,-117.67783
5840,"['33.939152', '-117.190077']",33.939152,-117.190077
5841,"['33.837224', '-117.287603']",33.837224,-117.287603
5842,"['33.834358', '-117.353692']",33.834358,-117.353692
5843,"['33.941913', '-117.394723']",33.941913,-117.394723
5844,"['34.257646', '-117.209349']",34.257646,-117.209349
5845,"['34.019283', '-117.32242600000001']",34.019283,-117.32242600000001
5846,"['34.063179999999996', '-117.196572']",34.063179999999996,-117.196572
5847,"['34.063775', '-117.296599']",34.063775,-117.296599
5848,"['34.207646000000004', '-117.109389']",34.207646000000004,-117.109389
5849,"['34.055501', '-117.546525']",34.055501,-117.546525
5850,"['34.106439', '-117.293292']",34.106439,-117.293292
5851,"['34.148224', '-117.481871']",34.148224,-117.481871
5852,"['34.001159', '-117.72430800000001']",34.001159,-117.72430800000001
5853,"['34.235096999999996', '-117.18936399999998']",34.235096999999996,-117.18936399999998
5854,"['34.252347', '-117.23486000000001']",34.252347,-117.23486000000001
5855,"['34.021537', '-117.355524']",34.021537,-117.355524
5856,"['34.005587', '-117.72806399999999']",34.005587,-117.72806399999999
5857,"['34.246963', '-117.184124']",34.246963,-117.184124
5858,"['34.135734', '-117.585017']",34.135734,-117.585017
5859,"['34.143324', '-117.257127']",34.143324,-117.257127
5860,"['33.792221999999995', '-117.22855']",33.792221999999995,-117.22855
5861,"['34.030444', '-117.60169099999999']",34.030444,-117.60169099999999
5862,"['33.726905', '-117.393073']",33.726905,-117.393073
5863,"['33.712481', '-117.384674']",33.712481,-117.384674
5864,"['34.229034000000006', '-117.165803']",34.229034000000006,-117.165803
5865,"['33.944576', '-117.435957']",33.944576,-117.435957
5866,"['33.858189', '-117.60449799999999']",33.858189,-117.60449799999999
5867,"['34.069715', '-118.04643899999999']",34.069715,-118.04643899999999
5868,"['34.104771', '-117.628505']",34.104771,-117.628505
5869,"['34.019233', '-117.541894']",34.019233,-117.541894
5870,"['33.920115', '-117.4327']",33.920115,-117.4327
5871,"['33.837336', '-117.27039599999999']",33.837336,-117.27039599999999
5872,"['33.98252', '-117.367327']",33.98252,-117.367327
5873,"['34.018458', '-117.53735900000001']",34.018458,-117.53735900000001
5874,"['34.096662', '-117.30195400000001']",34.096662,-117.30195400000001
5875,"['34.067253', '-117.44039099999999']",34.067253,-117.44039099999999
5876,"['34.105993', '-117.30315300000001']",34.105993,-117.30315300000001
5877,"['34.06706', '-117.44299699999999']",34.06706,-117.44299699999999
5878,"['33.992153', '-117.356895']",33.992153,-117.356895
5879,"['33.943753', '-117.392164']",33.943753,-117.392164
5880,"['33.948991', '-117.386026']",33.948991,-117.386026
5881,"['34.067382', '-117.33595700000001']",34.067382,-117.33595700000001
5882,"['34.238131', '-117.236571']",34.238131,-117.236571
5883,"['34.253514', '-117.205272']",34.253514,-117.205272
5884,"['34.067239', '-117.53058899999999']",34.067239,-117.53058899999999
5885,"['34.228493', '-117.290176']",34.228493,-117.290176
5886,"['34.243352', '-117.29470400000001']",34.243352,-117.29470400000001
5887,"['34.246903', '-117.195986']",34.246903,-117.195986
5888,"['34.083021', '-116.911468']",34.083021,-116.911468
5889,"['38.587641999999995', '-121.26121']",38.587641999999995,-121.26121
5890,"['33.777008', '-117.747468']",33.777008,-117.747468
5891,"['33.922077', '-117.880302']",33.922077,-117.880302
5892,"['33.896662', '-117.484225']",33.896662,-117.484225
5893,"['34.184864000000005', '-117.14096599999999']",34.184864000000005,-117.14096599999999
5894,"['33.512831', '-117.583226']",33.512831,-117.583226
5895,"['33.774924', '-118.08595600000001']",33.774924,-118.08595600000001
5896,"['33.851994', '-117.880288']",33.851994,-117.880288
5897,"['33.678146000000005', '-117.881082']",33.678146000000005,-117.881082
5898,"['34.06132', '-117.396399']",34.06132,-117.396399
5899,"['33.825285', '-117.523703']",33.825285,-117.523703
5900,"['33.646588', '-117.74280800000001']",33.646588,-117.74280800000001
5901,"['33.473526', '-117.675256']",33.473526,-117.675256
5902,"['33.873424', '-117.998145']",33.873424,-117.998145
5903,"['33.586644', '-117.521285']",33.586644,-117.521285
5904,"['33.687888', '-117.905149']",33.687888,-117.905149
5905,"['33.736684000000004', '-117.989469']",33.736684000000004,-117.989469
5906,"['33.690513', '-117.76852199999999']",33.690513,-117.76852199999999
5907,"['33.76593', '-117.94243600000001']",33.76593,-117.94243600000001
5908,"['33.767192', '-117.922215']",33.767192,-117.922215
5909,"['33.673362', '-117.75601100000002']",33.673362,-117.75601100000002
5910,"['33.644974', '-117.735902']",33.644974,-117.735902
5911,"['33.778576', '-117.896529']",33.778576,-117.896529
5912,"['33.787091', '-117.831147']",33.787091,-117.831147
5913,"['33.772065999999995', '-117.74168']",33.772065999999995,-117.74168
5914,"['33.765712', '-117.967998']",33.765712,-117.967998
5915,"['34.265783', '-118.44893799999998']",34.265783,-118.44893799999998
5916,"['34.343557000000004', '-119.418423']",34.343557000000004,-119.418423
5917,"['34.288118', '-119.328402']",34.288118,-119.328402
5918,"['34.231453', '-118.402446']",34.231453,-118.402446
5919,"['34.333113', '-118.504699']",34.333113,-118.504699
5920,"['34.153025', '-118.336052']",34.153025,-118.336052
5921,"['34.274825', '-118.450506']",34.274825,-118.450506
5922,"['34.278155', '-118.454834']",34.278155,-118.454834
5923,"['33.737462', '-117.769327']",33.737462,-117.769327
5924,"['33.723112', '-117.78384199999999']",33.723112,-117.78384199999999
5925,"['33.651291', '-117.757849']",33.651291,-117.757849
5926,"['33.644183', '-117.733654']",33.644183,-117.733654
5927,"['33.768462', '-117.721576']",33.768462,-117.721576
5928,"['33.747168', '-117.832476']",33.747168,-117.832476
5929,"['33.590709999999994', '-117.504713']",33.590709999999994,-117.504713
5930,"['33.724787', '-117.80296299999999']",33.724787,-117.80296299999999
5931,"['33.64053', '-117.731007']",33.64053,-117.731007
5932,"['33.562787', '-117.631583']",33.562787,-117.631583
5933,"['33.747363', '-117.667824']",33.747363,-117.667824
5934,"['33.590979', '-117.51394499999999']",33.590979,-117.51394499999999
5935,"['33.827795', '-117.92695']",33.827795,-117.92695
5936,"['33.726219', '-117.835232']",33.726219,-117.835232
5937,"['33.774452000000004', '-118.012426']",33.774452000000004,-118.012426
5938,"['33.871638', '-118.00814299999999']",33.871638,-118.00814299999999
5939,"['33.423043', '-117.608173']",33.423043,-117.608173
5940,"['33.855903000000005', '-117.976146']",33.855903000000005,-117.976146
5941,"['33.592763', '-117.51123500000001']",33.592763,-117.51123500000001
5942,"['33.775368', '-117.847724']",33.775368,-117.847724
5943,"['33.748098999999996', '-117.84696699999999']",33.748098999999996,-117.84696699999999
5944,"['33.778802', '-117.87730900000001']",33.778802,-117.87730900000001
5945,"['33.590635999999996', '-117.75197800000001']",33.590635999999996,-117.75197800000001
5946,"['33.591928', '-117.75940800000001']",33.591928,-117.75940800000001
5947,"['33.533755', '-117.550079']",33.533755,-117.550079
5948,"['33.704443', '-117.95378999999998']",33.704443,-117.95378999999998
5949,"['33.779537', '-117.79770800000001']",33.779537,-117.79770800000001
5950,"['33.782426', '-117.802144']",33.782426,-117.802144
5951,"['33.851995', '-117.815266']",33.851995,-117.815266
5952,"['33.778867', '-117.88779699999999']",33.778867,-117.88779699999999
5953,"['33.855573', '-117.97883799999998']",33.855573,-117.97883799999998
5954,"['33.709868', '-117.801705']",33.709868,-117.801705
5955,"['33.850084', '-117.877278']",33.850084,-117.877278
5956,"['33.64989', '-117.754034']",33.64989,-117.754034
5957,"['33.736598', '-117.995172']",33.736598,-117.995172
5958,"['33.546865999999994', '-117.67281200000001']",33.546865999999994,-117.67281200000001
5959,"['33.575229', '-117.709718']",33.575229,-117.709718
5960,"['33.676805', '-117.843274']",33.676805,-117.843274
5961,"['33.667958', '-117.817881']",33.667958,-117.817881
5962,"['33.671825', '-117.844598']",33.671825,-117.844598
5963,"['33.79514', '-117.988049']",33.79514,-117.988049
5964,"['33.854512', '-117.716783']",33.854512,-117.716783
5965,"['33.758712', '-117.785444']",33.758712,-117.785444
5966,"['33.670111999999996', '-117.65591599999999']",33.670111999999996,-117.65591599999999
5967,"['33.581638', '-117.722385']",33.581638,-117.722385
5968,"['33.671485', '-117.75548799999999']",33.671485,-117.75548799999999
5969,"['33.545668', '-117.640201']",33.545668,-117.640201
5970,"['33.772218', '-117.83079']",33.772218,-117.83079
5971,"['33.788278000000005', '-117.742777']",33.788278000000005,-117.742777
5972,"['33.791333', '-118.088206']",33.791333,-118.088206
5973,"['33.774583', '-118.039727']",33.774583,-118.039727
5974,"['34.084725', '-116.905942']",34.084725,-116.905942
5975,"['34.243373999999996', '-116.88838']",34.243373999999996,-116.88838
5976,"['33.876222', '-117.660374']",33.876222,-117.660374
5977,"['34.881403999999996', '-114.75643400000001']",34.881403999999996,-114.75643400000001
5978,"['33.410148', '-117.600518']",33.410148,-117.600518
5979,"['34.064890999999996', '-117.310705']",34.064890999999996,-117.310705
5980,"['34.12761', '-117.506192']",34.12761,-117.506192
5981,"['34.244483', '-116.97441']",34.244483,-116.97441
5982,"['34.243788', '-116.975821']",34.243788,-116.975821
5983,"['33.894313000000004', '-117.55748700000001']",33.894313000000004,-117.55748700000001
5984,"['33.994406', '-117.719972']",33.994406,-117.719972
5985,"['34.263555', '-116.787699']",34.263555,-116.787699
5986,"['34.085246999999995', '-116.904397']",34.085246999999995,-116.904397
5987,"['34.004321999999995', '-117.726803']",34.004321999999995,-117.726803
5988,"['33.851205', '-117.32253700000001']",33.851205,-117.32253700000001
5989,"['34.181864000000004', '-117.43683300000001']",34.181864000000004,-117.43683300000001
5990,"['34.237928000000004', '-117.077133']",34.237928000000004,-117.077133
5991,"['34.249006', '-117.193454']",34.249006,-117.193454
5992,"['34.125552', '-117.598169']",34.125552,-117.598169
5993,"['34.058818', '-117.29782800000001']",34.058818,-117.29782800000001
5994,"['34.230796000000005', '-117.215933']",34.230796000000005,-117.215933
5995,"['34.15033', '-117.47878999999999']",34.15033,-117.47878999999999
5996,"['34.067414', '-117.576172']",34.067414,-117.576172
5997,"['34.084542', '-116.90915']",34.084542,-116.90915
5998,"['34.083121999999996', '-116.89925500000001']",34.083121999999996,-116.89925500000001
5999,"['34.234208', '-116.84588500000001']",34.234208,-116.84588500000001
6000,"['33.850437', '-117.254319']",33.850437,-117.254319
6001,"['33.853433', '-117.255625']",33.853433,-117.255625
6002,"['34.184706', '-117.1812']",34.184706,-117.1812
6003,"['34.082805', '-116.899548']",34.082805,-116.899548
6004,"['33.876257', '-117.6607']",33.876257,-117.6607
6005,"['33.894896', '-117.499882']",33.894896,-117.499882
6006,"['33.970026000000004', '-117.375527']",33.970026000000004,-117.375527
6007,"['33.946292', '-117.395146']",33.946292,-117.395146
6008,"['34.261561', '-117.212492']",34.261561,-117.212492
6009,"['34.073935999999996', '-117.20873200000001']",34.073935999999996,-117.20873200000001
6010,"['34.134389', '-117.33651']",34.134389,-117.33651
6011,"['34.082359000000004', '-116.898247']",34.082359000000004,-116.898247
6012,"['34.072821999999995', '-117.54501599999999']",34.072821999999995,-117.54501599999999
6013,"['33.886309000000004', '-117.39784099999999']",33.886309000000004,-117.39784099999999
6014,"['33.880972', '-117.39766599999999']",33.880972,-117.39766599999999
6015,"['34.315882', '-117.49555500000001']",34.315882,-117.49555500000001
6016,"['34.441746', '-119.687547']",34.441746,-119.687547
6017,"['33.988528', '-117.34208500000001']",33.988528,-117.34208500000001
6018,"['34.065247', '-117.20013700000001']",34.065247,-117.20013700000001
6019,"['34.261986', '-116.826645']",34.261986,-116.826645
6020,"['34.251712', '-117.204282']",34.251712,-117.204282
6021,"['33.864865', '-117.38225200000001']",33.864865,-117.38225200000001
6022,"['34.187178', '-117.439748']",34.187178,-117.439748
6023,"['34.046663', '-117.706915']",34.046663,-117.706915
6024,"['34.08253', '-116.90142800000001']",34.08253,-116.90142800000001
6025,"['34.048517', '-117.71984499999999']",34.048517,-117.71984499999999
6026,"['34.20879', '-117.28653']",34.20879,-117.28653
6027,"['34.213497', '-117.29001000000001']",34.213497,-117.29001000000001
6028,"['34.190172', '-117.275898']",34.190172,-117.275898
6029,"['33.730807', '-117.39884199999999']",33.730807,-117.39884199999999
6030,"['34.063556', '-118.00007099999999']",34.063556,-118.00007099999999
6031,"['34.094742', '-117.98796499999999']",34.094742,-117.98796499999999
6032,"['33.877264000000004', '-118.18615700000001']",33.877264000000004,-118.18615700000001
6033,"['34.262642', '-118.332467']",34.262642,-118.332467
6034,"['33.873428000000004', '-118.242414']",33.873428000000004,-118.242414
6035,"['34.05482', '-118.237748']",34.05482,-118.237748
6036,"['33.814206', '-118.17796200000001']",33.814206,-118.17796200000001
6037,"['34.046991', '-118.264251']",34.046991,-118.264251
6038,"['34.025502', '-118.239175']",34.025502,-118.239175
6039,"['34.491508', '-118.618347']",34.491508,-118.618347
6040,"['33.981975', '-118.39469']",33.981975,-118.39469
6041,"['34.036894000000004', '-118.63603799999999']",34.036894000000004,-118.63603799999999
6042,"['33.938183', '-118.35696499999999']",33.938183,-118.35696499999999
6043,"['34.009809999999995', '-117.983861']",34.009809999999995,-117.983861
6044,"['34.442376', '-118.5996']",34.442376,-118.5996
6045,"['34.20172', '-118.403754']",34.20172,-118.403754
6046,"['34.487409', '-118.159502']",34.487409,-118.159502
6047,"['34.634133', '-118.73101399999999']",34.634133,-118.73101399999999
6048,"['34.227782', '-118.38058899999999']",34.227782,-118.38058899999999
6049,"['34.024144', '-118.196998']",34.024144,-118.196998
6050,"['33.766754', '-118.21185']",33.766754,-118.21185
6051,"['33.769591999999996', '-118.20723899999999']",33.769591999999996,-118.20723899999999
6052,"['33.876962', '-118.18236']",33.876962,-118.18236
6053,"['34.101714', '-118.659355']",34.101714,-118.659355
6054,"['34.499092', '-118.62635300000001']",34.499092,-118.62635300000001
6055,"['34.10196', '-118.659993']",34.10196,-118.659993
6056,"['33.873511', '-118.198182']",33.873511,-118.198182
6057,"['34.63819', '-118.22738700000001']",34.63819,-118.22738700000001
6058,"['34.226778', '-118.380152']",34.226778,-118.380152
6059,"['34.559031', '-118.67644399999999']",34.559031,-118.67644399999999
6060,"['34.082689', '-118.22636499999999']",34.082689,-118.22636499999999
6061,"['34.289768', '-118.467716']",34.289768,-118.467716
6062,"['34.073658', '-117.779375']",34.073658,-117.779375
6063,"['34.168771', '-118.46815600000001']",34.168771,-118.46815600000001
6064,"['33.933671000000004', '-118.36131699999999']",33.933671000000004,-118.36131699999999
6065,"['34.091989', '-118.24054699999999']",34.091989,-118.24054699999999
6066,"['34.168577', '-118.38438700000002']",34.168577,-118.38438700000002
6067,"['33.943233', '-118.280123']",33.943233,-118.280123
6068,"['33.947390000000006', '-118.11714599999999']",33.947390000000006,-118.11714599999999
6069,"['34.226777', '-118.380118']",34.226777,-118.380118
6070,"['33.94865', '-118.089431']",33.94865,-118.089431
6071,"['34.033286', '-118.16913000000001']",34.033286,-118.16913000000001
6072,"['34.049732', '-117.986097']",34.049732,-117.986097
6073,"['34.066764', '-118.00034']",34.066764,-118.00034
6074,"['34.095728', '-117.900466']",34.095728,-117.900466
6075,"['34.078664', '-118.21986499999998']",34.078664,-118.21986499999998
6076,"['33.842868', '-118.20628300000001']",33.842868,-118.20628300000001
6077,"['34.027786', '-118.453442']",34.027786,-118.453442
6078,"['34.033394', '-117.75362700000001']",34.033394,-117.75362700000001
6079,"['34.510954999999996', '-118.109697']",34.510954999999996,-118.109697
6080,"['33.932458000000004', '-118.359024']",33.932458000000004,-118.359024
6081,"['34.114409', '-118.073601']",34.114409,-118.073601
6082,"['33.930104', '-118.269521']",33.930104,-118.269521
6083,"['33.823218', '-118.20700500000001']",33.823218,-118.20700500000001
6084,"['33.919936', '-118.081728']",33.919936,-118.081728
6085,"['34.074152000000005', '-118.27188100000001']",34.074152000000005,-118.27188100000001
6086,"['34.068639000000005', '-117.97415500000001']",34.068639000000005,-117.97415500000001
6087,"['33.754044', '-118.25186799999999']",33.754044,-118.25186799999999
6088,"['33.805251', '-118.142733']",33.805251,-118.142733
6089,"['34.150069', '-118.80351599999999']",34.150069,-118.80351599999999
6090,"['33.859916', '-118.294347']",33.859916,-118.294347
6091,"['34.120917999999996', '-117.828804']",34.120917999999996,-117.828804
6092,"['33.873389', '-118.214368']",33.873389,-118.214368
6093,"['34.11925', '-118.150291']",34.11925,-118.150291
6094,"['34.152725', '-118.098373']",34.152725,-118.098373
6095,"['33.873328', '-118.19741599999999']",33.873328,-118.19741599999999
6096,"['33.916309999999996', '-118.18983500000002']",33.916309999999996,-118.18983500000002
6097,"['33.996367', '-117.96359']",33.996367,-117.96359
6098,"['34.033269', '-118.180173']",34.033269,-118.180173
6099,"['34.146338', '-118.073453']",34.146338,-118.073453
6100,"['34.03001', '-117.967729']",34.03001,-117.967729
6101,"['33.89482', '-118.278609']",33.89482,-118.278609
6102,"['34.151569', '-118.14839199999999']",34.151569,-118.14839199999999
6103,"['34.037515', '-118.21972199999999']",34.037515,-118.21972199999999
6104,"['34.066201', '-118.01746999999999']",34.066201,-118.01746999999999
6105,"['34.111231', '-118.18387']",34.111231,-118.18387
6106,"['34.264745', '-118.43841499999999']",34.264745,-118.43841499999999
6107,"['34.067108000000005', '-118.25433500000001']",34.067108000000005,-118.25433500000001
6108,"['34.051799', '-118.000076']",34.051799,-118.000076
6109,"['34.030561', '-118.031906']",34.030561,-118.031906
6110,"['34.070565', '-118.26386299999999']",34.070565,-118.26386299999999
6111,"['33.979308', '-117.916699']",33.979308,-117.916699
6112,"['34.121449', '-117.88754499999999']",34.121449,-117.88754499999999
6113,"['33.997931', '-117.86061799999999']",33.997931,-117.86061799999999
6114,"['34.135368', '-117.994979']",34.135368,-117.994979
6115,"['33.953796000000004', '-118.265126']",33.953796000000004,-118.265126
6116,"['34.602114', '-118.058571']",34.602114,-118.058571
6117,"['34.044212', '-118.169844']",34.044212,-118.169844
6118,"['34.173272', '-118.54078799999999']",34.173272,-118.54078799999999
6119,"['34.221614', '-118.44341100000001']",34.221614,-118.44341100000001
6120,"['34.221514', '-118.372596']",34.221514,-118.372596
6121,"['34.296769', '-118.416583']",34.296769,-118.416583
6122,"['34.446071', '-118.483603']",34.446071,-118.483603
6123,"['34.072453', '-118.06938600000001']",34.072453,-118.06938600000001
6124,"['34.121448', '-117.88727']",34.121448,-117.88727
6125,"['34.030781', '-118.274353']",34.030781,-118.274353
6126,"['34.024954', '-117.73553999999999']",34.024954,-117.73553999999999
6127,"['33.930531', '-118.0117']",33.930531,-118.0117
6128,"['34.071849', '-117.88775700000001']",34.071849,-117.88775700000001
6129,"['34.06684', '-117.453787']",34.06684,-117.453787
6130,"['33.941066', '-118.01241499999999']",33.941066,-118.01241499999999
6131,"['34.054475', '-118.20245800000001']",34.054475,-118.20245800000001
6132,"['33.859715', '-118.295902']",33.859715,-118.295902
6133,"['33.859153000000006', '-118.29001699999999']",33.859153000000006,-118.29001699999999
6134,"['33.77815', '-118.27942900000001']",33.77815,-118.27942900000001
6135,"['34.124297', '-118.272529']",34.124297,-118.272529
6136,"['34.186262', '-118.31604899999999']",34.186262,-118.31604899999999
6137,"['34.03663', '-118.270121']",34.03663,-118.270121
6138,"['34.097467', '-118.313956']",34.097467,-118.313956
6139,"['34.142776', '-118.22763799999998']",34.142776,-118.22763799999998
6140,"['33.802833', '-118.12518']",33.802833,-118.12518
6141,"['33.844972', '-118.26876299999999']",33.844972,-118.26876299999999
6142,"['33.997423', '-117.87068700000002']",33.997423,-117.87068700000002
6143,"['34.036716', '-118.440002']",34.036716,-118.440002
6144,"['34.018935', '-118.15033000000001']",34.018935,-118.15033000000001
6145,"['34.17114', '-118.50103']",34.17114,-118.50103
6146,"['34.224782', '-118.47325']",34.224782,-118.47325
6147,"['33.980352', '-117.978523']",33.980352,-117.978523
6148,"['33.968027', '-118.230199']",33.968027,-118.230199
6149,"['34.146265', '-118.07545800000001']",34.146265,-118.07545800000001
6150,"['34.199255', '-118.219728']",34.199255,-118.219728
6151,"['34.0204', '-118.15729099999999']",34.0204,-118.15729099999999
6152,"['34.031721999999995', '-118.220013']",34.031721999999995,-118.220013
6153,"['33.923294', '-118.238973']",33.923294,-118.238973
6154,"['34.082440000000005', '-118.226428']",34.082440000000005,-118.226428
6155,"['33.879333', '-118.285253']",33.879333,-118.285253
6156,"['34.033147', '-118.11796499999998']",34.033147,-118.11796499999998
6157,"['34.032852', '-118.15320700000001']",34.032852,-118.15320700000001
6158,"['34.7439', '-118.17018200000001']",34.7439,-118.17018200000001
6159,"['33.945303', '-118.094349']",33.945303,-118.094349
6160,"['34.16876', '-118.592454']",34.16876,-118.592454
6161,"['34.136188', '-117.49641499999998']",34.136188,-117.49641499999998
6162,"['34.155673', '-118.29745']",34.155673,-118.29745
6163,"['34.034183', '-118.108528']",34.034183,-118.108528
6164,"['34.155503', '-118.40101200000001']",34.155503,-118.40101200000001
6165,"['33.965626', '-118.25638799999999']",33.965626,-118.25638799999999
6166,"['33.964155', '-118.16910700000001']",33.964155,-118.16910700000001
6167,"['34.2107', '-118.34659099999999']",34.2107,-118.34659099999999
6168,"['34.226762', '-118.246471']",34.226762,-118.246471
6169,"['33.98669', '-117.869901']",33.98669,-117.869901
6170,"['34.151511', '-118.130816']",34.151511,-118.130816
6171,"['34.140295', '-118.007392']",34.140295,-118.007392
6172,"['34.005229', '-117.829252']",34.005229,-117.829252
6173,"['33.786814', '-118.092592']",33.786814,-118.092592
6174,"['34.065295', '-118.64380200000001']",34.065295,-118.64380200000001
6175,"['34.034924', '-118.33807']",34.034924,-118.33807
6176,"['34.258441999999995', '-118.47208300000001']",34.258441999999995,-118.47208300000001
6177,"['34.028813', '-118.225946']",34.028813,-118.225946
6178,"['33.802754', '-118.118338']",33.802754,-118.118338
6179,"['33.997563', '-118.176814']",33.997563,-118.176814
6180,"['33.919757000000004', '-118.238041']",33.919757000000004,-118.238041
6181,"['34.063708', '-117.794381']",34.063708,-117.794381
6182,"['34.151720000000005', '-118.127424']",34.151720000000005,-118.127424
6183,"['34.204488', '-117.67666899999999']",34.204488,-117.67666899999999
6184,"['34.170769', '-118.09944099999998']",34.170769,-118.09944099999998
6185,"['34.394114', '-118.571401']",34.394114,-118.571401
6186,"['33.923685', '-118.343869']",33.923685,-118.343869
6187,"['34.058640000000004', '-118.45460200000001']",34.058640000000004,-118.45460200000001
6188,"['34.262653', '-118.18261799999999']",34.262653,-118.18261799999999
6189,"['34.030737', '-118.21691200000001']",34.030737,-118.21691200000001
6190,"['34.007166', '-117.97736']",34.007166,-117.97736
6191,"['34.09353', '-117.93416200000001']",34.09353,-117.93416200000001
6192,"['34.462234', '-118.559835']",34.462234,-118.559835
6193,"['34.03985', '-118.05169099999999']",34.03985,-118.05169099999999
6194,"['33.884734', '-118.10436299999999']",33.884734,-118.10436299999999
6195,"['34.576994', '-118.70070600000001']",34.576994,-118.70070600000001
6196,"['33.90728', '-118.265298']",33.90728,-118.265298
6197,"['34.103753999999995', '-117.983506']",34.103753999999995,-117.983506
6198,"['34.120248', '-118.08788899999999']",34.120248,-118.08788899999999
6199,"['33.924477', '-118.05327199999999']",33.924477,-118.05327199999999
6200,"['34.203741', '-118.19348799999999']",34.203741,-118.19348799999999
6201,"['34.060794', '-118.17998']",34.060794,-118.17998
6202,"['33.795369', '-118.099448']",33.795369,-118.099448
6203,"['34.012031', '-118.060475']",34.012031,-118.060475
6204,"['34.054990000000004', '-118.23937']",34.054990000000004,-118.23937
6205,"['33.982931', '-118.241176']",33.982931,-118.241176
6206,"['33.994628000000006', '-118.241115']",33.994628000000006,-118.241115
6207,"['33.909748', '-118.222518']",33.909748,-118.222518
6208,"['33.917032', '-118.083973']",33.917032,-118.083973
6209,"['33.902716999999996', '-118.267427']",33.902716999999996,-118.267427
6210,"['34.081789', '-117.722945']",34.081789,-117.722945
6211,"['34.048889', '-118.797641']",34.048889,-118.797641
6212,"['34.231333', '-118.40303999999999']",34.231333,-118.40303999999999
6213,"['34.053619', '-118.232298']",34.053619,-118.232298
6214,"['34.152253', '-118.366978']",34.152253,-118.366978
6215,"['34.008942', '-118.415999']",34.008942,-118.415999
6216,"['34.073569', '-117.88998400000001']",34.073569,-117.88998400000001
6217,"['33.892989', '-118.36436499999999']",33.892989,-118.36436499999999
6218,"['34.072964', '-118.219375']",34.072964,-118.219375
6219,"['34.044585999999995', '-117.932722']",34.044585999999995,-117.932722
6220,"['34.028985999999996', '-118.00977900000001']",34.028985999999996,-118.00977900000001
6221,"['33.979534', '-118.244052']",33.979534,-118.244052
6222,"['34.15755', '-118.82523400000001']",34.15755,-118.82523400000001
6223,"['34.029042', '-118.215398']",34.029042,-118.215398
6224,"['34.270308', '-118.63287199999999']",34.270308,-118.63287199999999
6225,"['34.142539', '-118.020513']",34.142539,-118.020513
6226,"['33.929386', '-118.22558400000001']",33.929386,-118.22558400000001
6227,"['34.075368', '-118.27474199999999']",34.075368,-118.27474199999999
6228,"['33.876406', '-118.158635']",33.876406,-118.158635
6229,"['33.648215', '-117.747074']",33.648215,-117.747074
6230,"['33.945586999999996', '-117.555093']",33.945586999999996,-117.555093
6231,"['34.024877000000004', '-117.731453']",34.024877000000004,-117.731453
6232,"['33.612297999999996', '-117.42666200000001']",33.612297999999996,-117.42666200000001
6233,"['34.451355', '-117.659277']",34.451355,-117.659277
