,0
9607,"34.03755,-118.44215700000001"
9608,"34.492205,-118.194022"
9609,"33.982519,-118.37723500000001"
9610,"34.029562,-118.17295"
9611,"34.118864,-118.481293"
9612,"34.032746,-118.29153000000001"
9613,"34.149339000000005,-118.23234199999999"
9614,"33.963633,-118.28055400000001"
9615,"33.894231,-117.570894"
9616,"34.070531,-117.944791"
9617,"34.210981,-117.406824"
9618,"34.064935999999996,-117.12506100000002"
9619,"34.137048,-118.06906200000002"
9620,"34.48594,-117.27458899999999"
9621,"34.05314,-117.71988300000001"
9622,"33.796034999999996,-117.230971"
9623,"34.171468,-117.674406"
9624,"33.833529999999996,-117.556308"
9625,"34.151096,-117.497171"
9626,"34.242808000000004,-117.22686000000002"
9627,"34.025659000000005,-117.56456499999999"
9628,"34.014893,-117.33980600000001"
9629,"34.074704,-117.385566"
9630,"33.987809000000006,-117.36274399999999"
9631,"34.13779,-118.06906599999999"
9632,"34.082355,-117.54463899999999"
9633,"33.820975,-117.518401"
9634,"33.971228,-117.54901299999999"
9635,"33.97553,-117.33525900000001"
9636,"33.979216,-117.54866799999999"
9637,"33.645601,-117.41864299999999"
9638,"34.240083,-117.42993100000001"
9639,"34.143710999999996,-117.258269"
9640,"33.621113,-117.929247"
9641,"33.915278,-117.4412"
9642,"34.018515,-117.519152"
9643,"34.09215,-117.303128"
9644,"33.953540000000004,-117.39066100000001"
9645,"33.985186,-117.345193"
9646,"33.97726,-117.699779"
9647,"34.048322,-117.38328500000001"
9648,"34.15056,-117.336529"
9649,"33.946754999999996,-117.301979"
9650,"34.209540999999994,-117.385249"
9651,"34.236931,-117.02628999999999"
9652,"34.136464000000004,-117.44794499999999"
9653,"34.151296,-117.29854499999999"
9654,"34.015837,-117.339808"
9655,"33.830807,-117.179422"
9656,"33.829438,-117.165699"
9657,"34.250015999999995,-117.636344"
9658,"34.261559999999996,-117.203524"
9659,"33.867564,-117.611695"
9660,"33.72761,-117.378739"
9661,"33.769684999999996,-117.50611200000002"
9662,"34.081371999999995,-117.400843"
9663,"33.916556,-117.438948"
9664,"33.835985,-117.522811"
9665,"34.154605,-117.336724"
9666,"33.939343,-117.17849"
9667,"33.882084000000006,-117.61283300000001"
9668,"34.077713,-117.396468"
9669,"34.105695000000004,-117.468958"
9670,"34.271972,-118.49343600000002"
9671,"34.664679,-118.76128999999999"
9672,"33.863642999999996,-118.32653700000002"
9673,"34.106091,-117.98271899999999"
9674,"34.033361,-118.152748"
9675,"34.120505,-117.83573500000001"
9676,"34.050872999999996,-118.26416499999999"
9677,"33.912782,-118.072972"
9678,"34.577883,-117.969522"
9679,"34.145925,-118.27869299999999"
9680,"34.542934,-117.97483700000001"
9681,"34.574166999999996,-117.969691"
9682,"34.121059,-117.89478000000001"
9683,"34.124028,-118.15371299999998"
9684,"34.063175,-117.29673600000001"
9685,"34.008384,-117.347797"
9686,"33.965671,-117.32670300000001"
9687,"34.030319,-117.63219"
9688,"34.066815999999996,-117.431747"
9689,"33.886227000000005,-117.55063100000001"
9690,"34.227857,-117.412906"
9691,"34.529227,-117.225609"
9692,"33.937295,-118.299026"
9693,"33.989295,-118.245306"
9694,"34.046506,-118.448429"
9695,"33.960145000000004,-118.24193799999999"
9696,"34.007866,-117.964075"
9697,"34.136406,-118.724286"
9698,"34.006553000000004,-117.82185"
9699,"34.266007,-118.46301000000001"
9700,"34.492033,-118.621109"
9701,"33.916883,-118.050127"
9702,"34.026546999999994,-118.23195700000001"
9703,"33.876467,-118.02888999999999"
9704,"34.176987,-118.16335900000001"
9705,"34.10621,-117.87267299999999"
9706,"34.067933000000004,-118.035758"
9707,"33.515848,-117.63136599999999"
9708,"33.961618,-118.36863400000001"
9709,"33.773862,-118.038428"
9710,"33.824975,-117.967611"
9711,"34.443357,-118.605469"
9712,"33.638754999999996,-117.921167"
9713,"33.730207,-117.98598700000001"
9714,"33.687627,-117.894577"
9715,"33.708778,-117.77978"
9716,"33.55792,-117.67628300000001"
9717,"33.562737,-117.667746"
9718,"33.519818,-117.602096"
9719,"33.71089,-117.719481"
9720,"33.692995,-117.92796299999999"
9721,"33.747254999999996,-117.805343"
9722,"33.580242999999996,-117.671801"
9723,"33.807320000000004,-117.83171899999999"
9724,"33.847097999999995,-117.819551"
9725,"33.539741,-117.548708"
9726,"33.660589,-117.872729"
9727,"34.068231,-118.256795"
9728,"34.576772999999996,-118.133496"
9729,"34.14956,-118.155383"
9730,"34.553824,-117.959751"
9731,"34.227714,-118.18589899999999"
9732,"34.084218,-118.21920700000001"
9733,"33.878048,-118.08224299999999"
9734,"33.983502,-118.44486"
9735,"34.000267,-118.25646"
9736,"34.105703000000005,-118.068002"
9737,"34.579831,-118.70313600000001"
9738,"34.123645,-117.913207"
9739,"34.011095000000005,-118.27895600000001"
9740,"33.913709999999995,-118.12018799999998"
9741,"34.104766,-117.916751"
9742,"33.965515,-118.23004099999999"
9743,"37.793731,-120.93699"
9744,"33.901967,-118.27390600000001"
9745,"34.071013,-117.762697"
9746,"34.072603,-118.05985700000001"
9747,"33.983912,-117.907678"
9748,"34.092819,-117.846396"
9749,"34.432856,-118.58996599999999"
9750,"33.871939000000005,-118.20213000000001"
9751,"34.140865000000005,-118.228073"
9752,"33.924364000000004,-118.24429099999999"
9753,"33.995503,-117.87501599999999"
9754,"34.072275,-117.93082700000001"
9755,"34.438417,-118.59698"
9756,"34.048874,-118.266255"
9757,"34.032208000000004,-118.27436999999999"
9758,"33.863209000000005,-118.32123700000001"
9759,"34.121812,-117.828825"
9760,"33.850993,-118.205005"
9761,"34.037296999999995,-117.97825"
9762,"34.120798,-117.90769399999999"
9763,"33.81512,-118.184069"
9764,"33.876166999999995,-118.19216599999999"
9765,"34.48077,-118.151746"
9766,"34.119015999999995,-118.23638899999999"
9767,"34.048984999999995,-118.264331"
9768,"33.931504,-118.04416599999999"
9769,"34.078053000000004,-118.260485"
9770,"33.893207000000004,-118.26521899999999"
9771,"33.981226,-118.439654"
9772,"33.935839,-118.175219"
9773,"34.160314,-118.46396299999999"
9774,"34.60972,-118.196009"
9775,"34.052929,-118.450023"
9776,"33.944292,-118.098482"
9777,"34.056119,-118.256041"
9778,"34.048839,-117.984751"
9779,"33.917039,-118.081726"
9780,"33.932624,-118.226079"
9781,"33.918677,-118.23296699999999"
9782,"33.999639,-117.83686100000001"
9783,"33.921745,-118.033575"
9784,"33.866890000000005,-118.26626200000001"
9785,"34.040183,-118.35321"
9786,"34.029771999999994,-118.17141799999999"
9787,"34.181657,-118.439982"
9788,"34.055915,-118.21273500000001"
9789,"34.03747,-118.310138"
9790,"33.919709999999995,-118.283717"
9791,"33.928087,-118.27465600000001"
9792,"34.157114,-118.448676"
9793,"33.881954,-118.300224"
9794,"33.965144,-118.08434799999999"
9795,"34.039716,-118.189232"
9796,"33.940404,-118.095968"
9797,"34.045441,-117.962981"
9798,"33.923669,-118.291531"
9799,"34.173428,-118.550074"
9800,"34.024836,-117.894547"
9801,"34.107071999999995,-117.916628"
9802,"33.985110999999996,-118.414048"
9803,"34.121059,-117.905065"
9804,"34.157594,-118.46615"
9805,"34.109621999999995,-118.014829"
9806,"34.114290999999994,-117.91638"
9807,"33.864385,-118.219756"
9808,"33.970101,-118.14915800000001"
9809,"34.015253,-118.04394199999999"
9810,"34.488339,-117.721593"
9811,"34.141101,-118.273219"
9812,"33.855911,-118.28463"
9813,"34.029449,-118.33509099999999"
9814,"34.025205,-118.24681499999998"
9815,"34.443838,-118.60296799999999"
9816,"33.914359999999995,-118.28270900000001"
9817,"33.804319,-118.220548"
9818,"33.944491,-117.29481200000001"
9819,"34.076363,-117.20063799999998"
9820,"34.067671000000004,-117.58830400000001"
9821,"34.063199,-117.37024699999999"
9822,"34.226676,-117.30936200000001"
9823,"34.033856,-117.383229"
9824,"34.238692,-117.18180500000001"
9825,"33.884769,-117.52131899999999"
9826,"34.015698,-117.331622"
9827,"34.235561,-117.289468"
9828,"34.115838000000004,-117.30293700000001"
9829,"34.222390999999995,-117.40292"
9830,"34.240262,-116.969131"
9831,"33.692145000000004,-117.337429"
9832,"34.18557,-117.359905"
9833,"34.136604999999996,-117.459723"
9834,"34.387423,-117.41189299999999"
9835,"33.83102,-117.517398"
9836,"34.124866,-117.5095"
9837,"34.240076,-117.219625"
9838,"35.242246,-118.58878600000001"
9839,"34.256723,-116.883028"
9840,"34.102608000000004,-117.301772"
9841,"34.115627,-117.20016000000001"
9842,"33.924547,-117.21757"
9843,"34.244867,-117.027852"
9844,"34.13857,-117.25053100000001"
9845,"34.084963,-117.68969799999999"
9846,"33.880432,-117.570123"
9847,"34.108309999999996,-117.30299099999999"
9848,"34.074020000000004,-117.392094"
9849,"34.225460999999996,-117.29983600000001"
9850,"34.069181,-117.133829"
9851,"34.199001,-117.372064"
9852,"33.874323,-117.604377"
9853,"34.06142,-117.177073"
9854,"34.210125,-117.07710800000001"
9855,"34.13602,-117.392523"
9856,"34.245591999999995,-116.793704"
9857,"34.265834000000005,-116.83698100000001"
9858,"34.038032,-117.320326"
9859,"34.014902,-117.73764399999999"
9860,"34.147824,-116.991455"
9861,"34.056405,-117.16689099999999"
9862,"34.018871999999995,-117.719819"
9863,"33.783106,-117.488821"
9864,"34.048023,-117.544927"
9865,"34.237099,-117.23725400000001"
9866,"34.046627,-117.707879"
9867,"33.807782,-117.504552"
9868,"34.048026,-117.54981000000001"
9869,"33.927577,-117.28858600000001"
9870,"33.838814,-117.20406000000001"
9871,"34.242542,-116.930687"
9872,"33.838204,-117.87801499999999"
9873,"33.601046999999994,-117.58643899999998"
9874,"33.748373,-117.984206"
9875,"33.931016,-118.30060800000001"
9876,"33.744452,-117.833832"
9877,"33.603941999999996,-117.79402900000001"
9878,"33.613101,-117.705999"
9879,"33.778432,-117.871277"
9880,"33.744586,-117.833554"
9881,"33.770746,-117.86906200000001"
9882,"33.647251000000004,-117.76222800000001"
9883,"33.441077,-117.615951"
9884,"33.767881,-117.81051599999999"
9885,"33.592357,-117.511152"
9886,"33.870022999999996,-117.748752"
9887,"33.751597,-117.97806200000001"
9888,"33.427174,-117.61020500000001"
9889,"33.638427,-117.601293"
9890,"33.816826,-117.92233300000001"
9891,"33.651282,-117.760631"
9892,"33.853771,-117.837258"
9893,"33.875087,-117.88058799999999"
9894,"33.626962,-117.833277"
9895,"33.576905,-117.59167"
9896,"33.383941,-117.578832"
9897,"33.99658,-117.927173"
9898,"33.973769,-118.38158500000002"
9899,"34.579890999999996,-117.82664199999999"
9900,"34.151921,-118.448678"
9901,"34.032531,-118.346"
9902,"34.172626,-118.55232099999999"
9903,"34.181073,-118.39644799999999"
9904,"33.852253999999995,-118.220972"
9905,"33.894874,-118.27628899999999"
9906,"34.419795,-118.65668899999999"
9907,"34.374858,-118.562882"
9908,"33.986990000000006,-118.354454"
9909,"34.08016,-118.22740800000001"
9910,"34.351161,-117.95766699999999"
9911,"34.056924,-118.38248600000001"
9912,"34.041545,-118.894475"
9913,"34.521112,-117.980652"
9914,"34.045916999999996,-118.25442"
9915,"34.0608,-117.963555"
9916,"33.992641,-118.358916"
9917,"33.807221999999996,-118.151352"
9918,"34.030421000000004,-118.154147"
9919,"33.912281,-118.15405600000001"
9920,"34.021476,-118.19498899999999"
9921,"34.062375,-118.000677"
9922,"34.064576,-117.99981799999999"
9923,"34.143457,-118.05078400000001"
9924,"34.073985,-118.07294499999999"
9925,"34.171742,-118.531765"
9926,"34.352608000000004,-117.93706399999999"
9927,"34.377108,-118.56602"
9928,"34.055318,-118.18371599999999"
9929,"34.193594,-118.131152"
9930,"33.980804,-118.25588700000002"
9931,"34.064093,-117.810032"
9932,"34.019957,-117.98368400000001"
9933,"33.921054999999996,-118.272117"
9934,"33.921217999999996,-118.272116"
9935,"34.544652,-118.080266"
9936,"34.092565,-117.898967"
9937,"34.165283,-118.48911799999999"
9938,"34.047140999999996,-118.446092"
9939,"34.157266,-118.490101"
9940,"34.049556,-118.22231399999998"
9941,"34.021968,-118.182624"
9942,"33.865576000000004,-118.32221499999999"
9943,"34.130584000000006,-117.92986299999998"
9944,"34.261727,-118.43996100000001"
9945,"33.9943,-118.002771"
9946,"33.950086999999996,-118.282683"
9947,"33.940927,-118.345623"
9948,"33.967294,-118.30023600000001"
9949,"34.404328,-118.45194"
9950,"34.010498999999996,-118.281245"
9951,"34.155088,-118.2939"
9952,"34.183507,-118.409406"
9953,"34.187173,-118.409375"
9954,"33.867348,-118.099321"
9955,"34.038414,-118.55561100000001"
9956,"33.915797,-118.189274"
9957,"33.919817,-118.22806000000001"
9958,"34.042811,-118.064153"
9959,"33.846728000000006,-118.21175600000001"
9960,"33.928823,-118.291579"
9961,"33.972660999999995,-118.28707800000001"
9962,"33.982378000000004,-118.282655"
9963,"33.981904,-117.907715"
9964,"33.965399,-118.21275700000001"
9965,"34.012165,-117.974446"
9966,"33.975357,-117.88746100000002"
9967,"33.946943,-118.291882"
9968,"33.897127000000005,-118.328654"
9969,"33.927093,-118.210427"
9970,"34.024831,-118.335085"
9971,"34.118089000000005,-117.864488"
9972,"34.03699,-118.18811000000001"
9973,"34.03543,-118.17289299999999"
9974,"34.12038,-117.740346"
9975,"34.173262,-118.540048"
9976,"33.911046999999996,-118.174256"
9977,"33.936802,-118.04165"
9978,"34.017439,-118.48181699999999"
9979,"33.883942,-118.23674"
9980,"34.015204,-118.486324"
9981,"33.990137,-118.395215"
9982,"33.987901,-118.39869399999999"
9983,"34.073492,-117.78716499999999"
9984,"34.260564,-118.43928799999999"
9985,"34.00176,-117.351474"
9986,"34.22408,-117.02868500000001"
9987,"34.063131,-117.420728"
9988,"34.235425,-117.30868999999998"
9989,"34.234111,-117.282104"
9990,"34.228257,-117.25130800000001"
9991,"34.173613,-117.311452"
9992,"34.249755,-117.233287"
9993,"33.743263,-117.11501899999999"
9994,"34.243302,-117.26106499999999"
9995,"33.989002,-117.349015"
9996,"34.077939,-117.34124299999999"
9997,"34.063491,-117.28785400000001"
9998,"34.221928999999996,-117.40285700000001"
9999,"34.237655,-116.954563"
10000,"34.264720000000004,-116.921484"
10001,"34.209687,-117.11676499999999"
10002,"34.135818,-117.19191699999999"
10003,"34.245307000000004,-117.27161699999999"
10004,"33.837709999999994,-117.12369199999999"
10005,"33.682256,-117.39405900000001"
10006,"34.279517,-117.21456"
10007,"33.867853000000004,-117.465329"
10008,"33.821319,-117.518832"
10009,"34.726526,-116.135574"
10010,"34.062428000000004,-117.29780500000001"
10011,"34.061909,-117.191571"
10012,"34.148006,-117.278884"
10013,"34.361754,-117.43368400000001"
10014,"34.145371999999995,-117.30748100000001"
10015,"33.935221000000006,-118.000804"
10016,"34.548374,-118.66492"
10017,"33.929507,-118.239029"
10018,"33.986544,-118.136279"
10019,"34.047502,-118.092583"
10020,"34.083495,-118.31352"
10021,"34.036846999999995,-118.270425"
10022,"34.273659,-118.41894599999999"
10023,"34.004168,-117.96983200000001"
10024,"33.909475,-118.36278999999999"
10025,"34.129931,-117.933624"
10026,"34.096121000000004,-118.077598"
10027,"34.272853999999995,-118.390852"
10028,"34.056571999999996,-118.23173899999999"
10029,"34.023654,-118.16149399999999"
10030,"34.038258,-118.377234"
10031,"34.004782,-117.898338"
10032,"34.490082,-118.30081899999999"
10033,"34.021786,-118.15263799999998"
10034,"34.169540000000005,-118.385419"
10035,"34.027248,-118.45468999999999"
10036,"33.990206,-118.369354"
10037,"34.024783,-118.205386"
10038,"34.011845,-117.96623400000001"
10039,"34.117042,-117.97547"
10040,"34.03203,-118.14396200000002"
10041,"33.856113,-118.217203"
10042,"33.978611,-118.370306"
10043,"34.111574,-118.247037"
10044,"34.1784,-118.13146"
10045,"34.183528,-118.309468"
10046,"34.863034999999996,-118.37069199999999"
10047,"34.071342,-118.131984"
10048,"34.035,-118.171648"
10049,"34.037428000000006,-118.083171"
10050,"33.822808,-118.19817900000001"
10051,"33.910458,-118.14242"
10052,"34.067001,-118.410474"
10053,"34.147940999999996,-118.08206000000001"
10054,"34.029407,-118.45018600000002"
10055,"34.214397999999996,-118.2308"
10056,"34.011435,-118.494941"
10057,"34.124455,-118.090359"
10058,"34.434416999999996,-118.382632"
10059,"34.579673,-118.013944"
10060,"33.931874,-118.395175"
10061,"34.170774,-118.605709"
10062,"34.562439000000005,-118.682294"
10063,"33.893566,-118.103902"
10064,"34.63663,-118.183279"
10065,"34.125657000000004,-118.228351"
10066,"34.101673,-118.317973"
10067,"33.974685,-118.24275700000001"
10068,"34.12249,-118.65896000000001"
10069,"34.05442,-118.212325"
10070,"33.979973,-118.055967"
10071,"34.08005,-118.632724"
10072,"33.909667999999996,-118.140775"
10073,"34.03548,-118.15035900000001"
10074,"34.021643,-118.03730700000001"
10075,"33.984328000000005,-118.24771100000001"
10076,"34.656325,-118.15313200000001"
10077,"34.061042,-118.247202"
10078,"34.773033,-118.170419"
10079,"33.88766,-118.06416399999999"
10080,"34.01222,-118.15933000000001"
10081,"34.148990999999995,-118.61203700000002"
10082,"33.963418,-118.07045"
10083,"33.935258000000005,-118.039354"
10084,"34.022428000000005,-118.166923"
10085,"34.060348,-118.247428"
10086,"33.986587,-118.37020600000001"
10087,"34.152959,-118.113275"
10088,"34.183240000000005,-118.17312199999999"
10089,"34.120869,-117.88138700000002"
10090,"33.959697,-118.281097"
10091,"34.027518,-118.189272"
10092,"34.077836,-118.602557"
10093,"34.152221000000004,-118.363665"
10094,"33.875146,-118.19361200000002"
10095,"34.104493,-118.024396"
10096,"34.044672,-118.32840900000001"
10097,"33.870951,-118.181081"
10098,"33.857985,-118.28765"
10099,"33.792790000000004,-118.087652"
10100,"34.082239,-117.997377"
10101,"34.585139,-118.709926"
10102,"33.834391,-118.08560700000001"
10103,"33.869527000000005,-118.09986299999998"
10104,"34.270333,-118.152697"
10105,"33.884001,-118.07718799999999"
10106,"33.935125,-118.01184099999999"
10107,"33.935053,-118.01425900000001"
10108,"34.120422,-117.731214"
10109,"34.151569,-118.148394"
10110,"34.032483,-118.148646"
10111,"33.966286,-118.071858"
10112,"34.133609,-117.95886899999999"
10113,"34.197278000000004,-118.335668"
10114,"34.42021,-118.503129"
10115,"33.930873,-118.40186899999999"
10116,"34.189839,-118.939292"
10117,"34.444132,-118.65618400000001"
10118,"34.17693,-118.308027"
10119,"33.986365,-118.28073300000001"
10120,"33.936701,-118.01568300000001"
10121,"34.145575,-118.21998400000001"
10122,"34.141006,-118.179162"
10123,"34.400777000000005,-118.45846200000001"
10124,"34.266583000000004,-118.44343300000001"
10125,"34.081375,-118.224796"
10126,"33.876804,-118.108026"
10127,"34.674316999999995,-118.774119"
10128,"34.400325,-118.45867199999999"
10129,"34.545846000000004,-118.434389"
10130,"33.930877,-118.379967"
10131,"34.400403999999995,-118.458532"
10132,"34.407047999999996,-118.462474"
10133,"34.278498,-118.42137"
10134,"34.663067,-118.75893400000001"
10135,"33.900677,-118.32651299999999"
10136,"34.5008,-118.454633"
10137,"34.078295000000004,-118.30914299999999"
10138,"34.402039,-118.45613300000001"
10139,"34.014532,-118.168062"
